sentence,sentiment,positive_score,negative_score,neutral_score
The measurement categories are described in detail in Note 01 →.,neutral,0.030757839,0.023717104,0.9455251
2The liabilities from put options include counterparty obligations and non-controlling interests in fully consolidated partnerships (see Note 26 →).,neutral,0.020265816,0.033345785,0.9463884
Consolidated Financial Statements → Notes 234 E.ON Integrated Annual Report 2025 The carrying amounts of cash and cash equivalents and of trade receivables and trade payables are considered reasonable estimates of their fair values because of their short maturity.,neutral,0.06780472,0.048900824,0.88329446
"Where the fair value of a financial instrument can be derived from an active market without the need for an adjustment, that value is used as the fair value.",neutral,0.027398046,0.03667844,0.9359236
This applies in particular to equities held and to bonds held and issued.,neutral,0.024266,0.02682341,0.9489106
"The fair value of shareholdings in unlisted companies and of debt instruments that are not actively traded, such as loans received, loans granted and financial liabilities, is determined by discounting future cash flows.",neutral,0.022604672,0.05904492,0.91835046
Any necessary discounting takes place using current market interest rates over the remaining terms of the financial instruments.,neutral,0.025692014,0.020953624,0.95335436
The additions of financial receivables and other financial assets are mainly attributable to the claims to compensation payments resulting from the conclusion of external profit transfer agreements.,neutral,0.078270905,0.01447077,0.9072584
The determination of the fair value of derivative financial instruments is discussed in Note 30 →.,neutral,0.027112287,0.029267708,0.94361997
"At the end of each reporting period, E.ON assesses whether there might be reasons for reclassification between hierarchy levels.",neutral,0.034694273,0.0243261,0.94097966
"In 2025, there was no reclassification between hierarchy level 1 to hierarchy level 2.",neutral,0.032661177,0.018654903,0.948684
The input parameters of Level 3 of the fair value hierarchy for equity investments are specified taking into account economic developments and available industry and corporate data (see also Note 01 →).,neutral,0.03388655,0.019160701,0.9469527
"A hypothetical change of +10 percent or -10 percent in these key internal valuation parameters as of the balance sheet date would lead to a theoretical increase in the market values of € 24 million (2024: €31 million) or a decrease of €24 million (2024: €31 million) , respectively.",positive,0.87638605,0.039568923,0.084044926
Certain long-term energy contracts are measured using valuation models based on internal fundamental data if market prices are not available.,neutral,0.02457384,0.032429907,0.94299626
A hypothetical change of ±10 percent in the internal valuation parameters as of the balance sheet date would result in a theoretical increase in fair values of € 14 million (2024: €7 million) or a decrease of €15 million (2024: €9 million) .,positive,0.88724595,0.02804627,0.084707774
A change of +10 percent or -10 percent in the key internal valuation parameters of financial receivables and other financial assets as of the balance sheet date would result in a theoretical increase in fair values of €14 million (2024: €1 million) or a decrease of €15 million (2024: €2 million) .,positive,0.9100504,0.030088035,0.05986148
"The fair values determined using valuation techniques for financial instruments carried at fair value are reconciled as shown in the following table: Fair Value Hierarchy Level 3 Reconciliation Transfers € in millions Jan. 1, 2025 Purchases (including additions) Sales (including disposals) Settlements realized gains/losses unrealized gains/losses into Level 3 out of Level 3 Exchange rate differences Dec. 31, 2025 Equity investments 448 8 -101 – -41 – – – -8 306 Derivative financial instruments -12 -25 – – 4 – – – – -33 Financial receivables and other financial assets 80 301 – -10 7 – – – – 378 Total 516 284 -101 -10 -30 – – – -8 651 Consolidated Financial Statements → Notes 235 E.ON Integrated Annual Report 2025 The extent to which the offsetting of financial assets and financial liabilities is covered by netting agreements is presented in the following tables.",neutral,0.026562082,0.03550566,0.93793225
Compulsory netting is carried out if the netting criteria pursuant to IAS 32.42 are met cumulatively.,neutral,0.043021698,0.01578542,0.94119287
Transactions and business relationships resulting in the financial assets and liabilities presented are regularly concluded on the basis of standard contracts that permit the conditional netting of open transactions in the event that a counterparty becomes insolvent.,neutral,0.018743237,0.057166357,0.9240904
"If there is also currently a legal right to set off and the intention is to settle on a net basis, offsetting is mandatory in accordance with IAS 32.",neutral,0.027980579,0.019180676,0.9528387
"The netting agreements are derived from netting clauses contained in master agreements including those of the International Swaps and Derivatives Association (ISDA), the German Master Agreement for Financial Derivatives Transactions (DRV), the European Federation of Energy Traders (EFET) and the Financial Energy Master Agreement (FEMA).",neutral,0.040226974,0.018865569,0.9409075
"Collateral pledged to and received from financial institutions in relation to these liabilities and assets limits the utilization of credit lines in the fair value measurement of interest rate and currency derivatives, and is shown in the table.",neutral,0.02130767,0.06596774,0.9127246
"Netting Agreements for Financial Assets and Liabilities as of December 31, 2025 € in millions Gross amount Amount offset Carrying amount Conditional netting amount (netting agreements) Financial collateral received/ pledged Net value Financial assets Trade receivables 10,595 1,153 9,442 83 31 9,328 Commodity derivatives 1,302 – 1,302 517 1 784 Interest-rate and currency derivatives 1,072 – 1,072 – 12 1,060 Total 12,969 1,153 11,816 600 44 11,172 Financial liabilities Trade payables 11,735 1,153 10,583 141 25 10,417 Commodity derivatives 1,847 – 1,847 459 – 1,388 Interest-rate and currency derivatives 1,556 – 1,556 – 484 1,072 Total 15,138 1,153 13,986 600 509 12,877 Netting Agreements for Financial Assets and Liabilities as of December 31, 2024 € in millions Gross amount Amount offset Carrying amount Conditional netting amount (netting agreements) Financial collateral received/ pledged Net value Financial assets Trade receivables 10,650 1,425 9,225 138 2 9,085 Commodity derivatives 2,955 – 2,955 1,542 – 1,413 Interest-rate and currency derivatives 1,320 – 1,320 – 81 1,239 Total 14,925 1,425 13,500 1,680 83 11,737 Financial liabilities Trade payables 12,295 1,425 10,870 541 – 10,329 Commodity derivatives 2,645 – 2,645 1,139 – 1,506 Interest-rate and currency derivatives 1,424 – 1,424 – 197 1,227 Total 16,364 1,425 14,939 1,680 197 13,062 Consolidated Financial Statements → Notes 236 E.ON Integrated Annual Report 2025 The following two tables illustrate the contractually agreed (undiscounted) cash outflows arising from the liabilities included in the scope of IFRS 7: Cash Flow Analysis as of December 31, 2025 € in millions Cash outflows 2026 Cash outflows 2027 Cash outflows 2028– 2030 Cash outflows from 2031 Bonds 2,760 2,863 11,057 25,014 Commercial paper 127 – – – Bank loans/liabilities to banks 1,569 52 121 422 Lease liabilities 676 528 1,286 1,779 Other financial liabilities 867 39 67 116 Financial guarantees – – – 7 Cash outflows for financial liabilities 5,999 3,482 12,531 27,338 Trade payables 10,573 – – – Derivatives (with/without hedging relationships) 10,489 1,269 9,849 7,465 Put option liabilities under IAS 32 60 15 181 87 Other operating liabilities 2,737 11 38 54 Cash outflows for trade payables and other operating liabilities 23,859 1,295 10,068 7,606 Cash outflows for liabilities within the scope of IFRS 7 29,858 4,777 22,599 34,944 Cash Flow Analysis as of December 31, 2024 € in millions Cash outflows 2025 Cash outflows 2026 Cash outflows 2027– 2029 Cash outflows from 2030 Bonds 3,339 2,664 9,661 25,729 Commercial paper 220 – – – Bank loans/liabilities to banks 852 564 149 453 Lease liabilities 636 499 1,300 1,965 Other financial liabilities 1,269 98 220 26 Financial guarantees 1 – – 7 Cash outflows for financial liabilities 6,317 3,825 11,330 28,180 Trade payables 10,938 – – – Derivatives (with/without hedging relationships) 9,793 2,237 3,910 8,222 Put option liabilities under IAS 32 58 15 198 84 Other operating liabilities 3,206 52 41 70 Cash outflows for trade payables and other operating liabilities 23,995 2,304 4,149 8,376 Cash outflows for liabilities within the scope of IFRS 7 30,312 6,129 15,479 36,556 Consolidated Financial Statements → Notes 237 E.ON Integrated Annual Report 2025 Financial guarantees with a total nominal volume of € 27 million (2024: € 21 million) were issued to companies outside of the Group.",neutral,0.018150926,0.060658228,0.92119086
This amount is the maximum amount that E.ON would have to pay in the event of claims on the guarantees.,neutral,0.025361288,0.035325844,0.9393129
E.ON has recognized a liability for this in the amount of €8 million (202 4: €8 million).,neutral,0.038458694,0.039959263,0.921582
"For financial liabilities that bear floating interest rates, the rates that were fixed on the balance sheet date are used to calculate future interest payments for subsequent periods as well.",neutral,0.01752551,0.050444223,0.93203026
Financial liabilities that can be terminated at any time are assigned to the earliest maturity band in the same way as put options that are exercisable at any time.,neutral,0.016081354,0.060648013,0.92327064
"In gross-settled derivatives (usually currency derivatives and commodity derivatives), outflows are accompanied by related inflows of funds or commodities.",neutral,0.0320233,0.08646601,0.8815107
"The net gains and losses from financial instruments by IFRS 9 category are shown in the following table: Net Gains and Losses by Category € in millions 2025 2024 Financial assets Amortized Cost -334 -339 Financial liabilities Amortized Cost -620 -1,132 Fair Value through P&L -2,213 529 Fair Value through OCI 10 35 Total -3,157 -907 The net result of the category fair value through OCI results in particular from currency translation effects, interest results and income from the sale of fair value through OCI securities.",neutral,0.02510196,0.04502257,0.92987555
"In addition to impairments of financial assets, net gains and losses in the amortized cost category are due primarily to interest income or expenses from financial assets and liabilities and effects from the currency translation of financial liabilities.",negative,0.019175645,0.7336729,0.24715137
"The net gains and losses in the fair value through profit or loss measurement category encompass both the changes in fair value from derivative financial instruments and from equity instruments, and gains and losses on realization.",neutral,0.037713844,0.10483056,0.8574556
The decrease in net results was due in particular to lower income from financial derivatives.,negative,0.009895583,0.97209316,0.018011315
Impairments of Financial Assets Impairment losses on financial assets must be recognized not only for losses already incurred but also for expected future credit losses.,neutral,0.024216,0.37529626,0.60048777
"E.ON takes into account expected future credit losses of financial assets carried at amortized cost, financial assets measured at fair value through other comprehensive income, and receivables from finance leases.",neutral,0.024130266,0.05973999,0.91612977
"For trade receivables, expected credit losses are recognized over their entire residual term using the simplified method (lifetime expected credit loss (ECL) trade receivables).",neutral,0.02332969,0.28654075,0.6901295
"For other financial assets, E.ON first determines the credit loss expected within the first 12 months (stage 1— 12 month ECL).",neutral,0.021882087,0.19136839,0.7867495
"In derogation of this, in the event of a significant increase in the default risk, the expected credit loss over the entire residual term of the respective instrument is recognized (stage 2— lifetime ECL).",negative,0.04841299,0.6882094,0.2633776
Whether the default risk has increased significantly depends largely on the counterparty risk as calculated internally on initial recognition.,neutral,0.15592408,0.08686664,0.75720924
E.ON uses an 18-point internal rating scale to monitor counterparty risk.,neutral,0.037651613,0.017127816,0.9452206
A significant increase in the default risk is assumed at the earliest after a three-level decline in the rating (since initial recognition).,positive,0.606438,0.23696665,0.15659541
"If there are objective indications of an actual default, an individual impairment loss must be recognized on the income statement (stage 3— losses already incurred).",neutral,0.022138534,0.42836922,0.54949224
E.ON distinguishes between two approaches when calculating expected future credit losses.,neutral,0.061527114,0.078108355,0.8603645
"If external or internal rating information is available, the expected credit loss for trade receivables and other financial assets is determined on the basis of this data.",neutral,0.025160281,0.15032163,0.8245181
"If no rating information is available, E.ON determines default ratios for trade receivables on the basis of historical default rates, taking into account forward-looking information on economic developments.",neutral,0.034396447,0.019965049,0.94563854
"In the E.ON Group, a default or the classification of a receivable as uncollectable is assumed after 180, 270 or 360 days, depending on the region.",neutral,0.018036645,0.114878215,0.8670851
"In 2025, valuation allowances for trade receivables changed as shown in the following table: Valuation Allowances for Trade Receivables € in millions 2025 2024 Balance as of January 1 -2,499 -2,491 Disposals 437 595 Impairments -473 -539 Other1 69 -64 Balance as of December 31 -2,466 -2,499 1The item ""Other"" includes currency translation differences.",neutral,0.020544302,0.14498134,0.8344743
"There were no significant changes in valuation allowances for other financial assets measured at amortized cost or at fair value through other comprehensive income, or for receivables from finance leases in 2025.",neutral,0.06736536,0.015633378,0.91700125
"Consolidated Financial Statements → Notes 238 E.ON Integrated Annual Report 2025 The default risks for financial assets for which rating information is available can be found in the following table for each rating grade and separately according to the stages of impairment existing in 2025: The default risks for trade receivables for which no rating information is available and the amount of expected credit losses over the remaining term are shown in the following matrix for each maturity class: Credit Risk Exposure for Financial Assets for Which Rating Information is Available Stage 1 financial assets Trade receivables € in millions 2025 2024 2025 2024 Gross carrying amount investment grade 3,991 6,498 1,080 1,323 Gross carrying amount non-investment grade 48 14 629 630 Gross carrying amount default grade – – 190 252 Total 4,039 6,512 1,899 2,205 Credit Risk Exposure for Trade Receivables for Which No Rating Information is Available Gross carrying amount Lifetime ECL € in millions 2025 2024 2025 2024 Not past due 5,126 4,879 95 95 Past due by 4,373 4,190 2,185 2,180 up to 30 days 805 761 63 57 31 to 60 days 304 315 43 48 61 to 90 days 190 269 42 49 91 to 180 days 451 447 143 147 more than 180 days incl.",neutral,0.017807424,0.07982915,0.9023635
"specific valuation allowances 2,624 2,399 1,893 1,879 Total 9,499 9,069 2,280 2,275 Consolidated Financial Statements → Notes 239 E.ON Integrated Annual Report 2025 Risk Management Principles The prescribed processes, responsibilities and actions concerning financial and risk management are described in detail in internal risk management guidelines applicable throughout the Group.",neutral,0.020014228,0.03826093,0.94172484
The units have developed additional guidelines of their own within the confines of the Group’s overall guidelines.,neutral,0.2997491,0.008300388,0.69195044
"To ensure efficient risk management at the E.ON Group, the Trading (Front Office), Finance Controlling (Middle Office) and Financial Settlement (Back Office) departments are organized as strictly separate units.",neutral,0.020638248,0.032627538,0.94673425
"Risk steering and reporting in the areas of interest rates, currencies and credit for banks and liquidity management is performed by the Finance Controlling department (in the credit area, also in part by Counterparty Risk Management), while risk steering and reporting in the area of commodities and in the credit area for industrial enterprises is performed at Group level by a separate department.",neutral,0.020875901,0.030200085,0.948924
"E.ON uses a Group-wide treasury, risk management and reporting system.",neutral,0.035498656,0.017106354,0.9473949
This system is a standard information technology solution that is fully integrated and is continuously updated.,neutral,0.3981988,0.0072806994,0.5945205
"The system is designed to provide for the analysis and monitoring of the E.ON Group’s exposure to liquidity, foreign exchange and interest risks.",neutral,0.07527158,0.010296697,0.91443175
"On a Group-wide basis, Finance Controlling/Counterparty Risk Management monitors and steers credit risks for banks, and Counterparty Risk Management monitors and steers corporates of a certain materiality.",neutral,0.028758397,0.0261527,0.94508886
These activities are each carried out using a standard software package.,neutral,0.028571045,0.018067999,0.953361
"Separate Risk Committees/Steering Groups are responsible for the maintenance and further development of the strategy set by the Management Board of E.ON SE with regard to commodity, treasury and credit risk management policies.",neutral,0.038358115,0.01649275,0.9451492
"Liquidity Management The primary objectives of liquidity management at E.ON consist of ensuring the ability to pay at all times, the timely satisfaction of contractual payment obligations and the optimization of costs within the E.ON Group.",neutral,0.09676969,0.012670647,0.8905597
Cash pooling and external financing are largely centralized at E.ON SE and certain financing companies.,neutral,0.02870401,0.017111966,0.95418406
Funds are provided to the other Group companies as needed on the basis of an “in-house banking” solution.,neutral,0.1460731,0.007848303,0.84607863
E.ON SE determines the Group’s financing requirements on the basis of short- and medium-term liquidity planning.,neutral,0.03556022,0.014410785,0.950029
The financing of the Group is controlled and implemented on a forward-looking basis in accordance with the planned liquidity requirement or surplus.,neutral,0.07551498,0.009826251,0.9146587
"Relevant planning factors taken into consideration include operating cash flow, capital expenditures, divestments, margin payments and the maturity of bonds and commercial paper.",neutral,0.02933917,0.020128356,0.9505325
"Price Risks In the normal course of business, the E.ON Group is exposed to risks arising from price changes in foreign exchange, interest rates, commodities and asset management.",neutral,0.027707724,0.054684155,0.9176081
"These risks create volatility in earnings, equity, debt and cash flows from period to period.",negative,0.018989151,0.7049883,0.27602246
"E.ON has developed a variety of strategies to limit or eliminate these risks, including the use of derivative financial instruments, among others.",neutral,0.17314734,0.010031126,0.8168216
3. Credit Risks E.ON is exposed to credit risk in its operating activities and through the use of financial instruments.,neutral,0.026228648,0.05897315,0.9147982
"Uniform credit risk management procedures are in place throughout the Group to identify, measure and steer credit risks.",neutral,0.04977213,0.015204788,0.93502307
The following discussion of E.ON’s risk management activities and the estimated amounts generated from value-at-risk (“VaR”) and sensitivity analyses are “forward-looking statements” that involve risks and uncertainties.,neutral,0.037137724,0.022587016,0.9402752
"Actual results could differ materially from those projected due to actual, unforeseeable developments in the global financial markets.",negative,0.019354159,0.9373026,0.04334321
The methods used by the Company to analyze risks should not be considered forecasts of future events or losses.,neutral,0.021458143,0.036938515,0.94160336
"For example, E.ON faces certain risks that are either non- financial or non-quantifiable.",neutral,0.03377268,0.07129761,0.89492977
"Such risks principally include country risk, operational risk, regulatory risk and legal risk, which are not represented in the following analyses.",neutral,0.01770641,0.047120925,0.9351726
Foreign Exchange Risk Management E.ON SE is responsible for steering the currency risks to which the E.ON Group is exposed.,neutral,0.02851526,0.022587746,0.948897
"Because it holds interests in businesses outside of the eurozone, currency translation risks arise within the E.ON Group.",negative,0.03475672,0.5697801,0.39546317
Fluctuations in exchange rates produce accounting effects attributable to the translation of the balance sheet and income statement items of the foreign consolidated Group companies included in the Consolidated Financial Statements.,neutral,0.020773377,0.27969953,0.699527
"Translation risks are hedged through borrowing in the corresponding local currency, which may also include shareholder loans in foreign currency.",neutral,0.07572412,0.010946055,0.9133299
"In addition, derivative financial instruments are employed as needed.",neutral,0.035277274,0.017679304,0.9470435
The hedges qualify for hedge accounting under IFRS as hedges of net investments in foreign operations.,neutral,0.042226464,0.017497376,0.94027615
The Group’s translation risks are reviewed at regular intervals and the level of hedging is adjusted whenever necessary.,neutral,0.033485845,0.021252302,0.94526184
"The respective debt factor, net assets and the enterprise value denominated in the foreign currency are the principal criteria governing the level of hedging.",neutral,0.033691924,0.016482404,0.9498257
The E.ON Group is also exposed to operating and financial transaction risks attributable to foreign currency transactions.,neutral,0.038486756,0.34112653,0.6203867
The subsidiaries are responsible for managing their operating currency risks and are generally required to hedge their currency risks through E.ON SE.,neutral,0.024981873,0.020704603,0.9543136
E.ON SE coordinates hedging throughout the Group companies and makes use of external derivatives as needed.,neutral,0.040603686,0.013166332,0.94623
"It may either directly close out foreign currency positions that have been tendered, in whole or in part, through external transactions, or keep the position open within approved limits.",neutral,0.04109817,0.021700505,0.9372013
The one-day value-at-risk (95 percent confidence) for transactional foreign currency positions totaled €0.,neutral,0.031744864,0.04113216,0.927123
"1 million as of December 31, 2025 (2024: €0.",neutral,0.021621127,0.04182816,0.93655074
"3 million) and is mainly determined by the currencies Danish krone, Polish zloty, and British pound.",neutral,0.026913527,0.026462907,0.94662356
Consolidated Financial Statements → Notes 240 E.ON Integrated Annual Report 2025 Financial transaction risks result from payments originating from financial receivables and payables.,negative,0.017124403,0.5989683,0.38390723
"They are generated both by external financing in a variety of foreign currencies, and by shareholder loans from within the Group denominated in foreign currency.",neutral,0.08846535,0.008788369,0.90274626
Financial transaction risks are generally hedged.,neutral,0.027182529,0.030575274,0.9422422
Interest Rate Risk Management E.ON is exposed to profit risks arising from floating-rate financial liabilities and future (re)financing needs.,neutral,0.02347301,0.106406376,0.8701206
"Positions based on fixed interest rates, on the other hand, are subject to changes in fair value resulting from the volatility of market interest rates.",neutral,0.03703562,0.12643221,0.8365321
E.ON seeks a balanced maturity profile.,positive,0.6603597,0.008374436,0.33126587
"This is influenced, among other factors, by the type of business model, existing liabilities as well as the regulatory framework in which E.ON operates.",neutral,0.032519344,0.021936843,0.94554377
Interest rate derivatives are also used to manage interest rate risk.,neutral,0.026179563,0.029549297,0.9442711
"With interest rate derivatives and cash on hand included, the share of capital market debt with floating interest rates or with maturities of less than 12 months was 0 percent as of December 31, 2025 (2024: 0 percent).",neutral,0.021324709,0.06479295,0.9138823
"The volume-weighted average interest rate of the capital market debt, including interest rate derivatives, was 3.2 percent as of December 31, 2025 (2024: 3.0 percent).",neutral,0.020740822,0.0720711,0.9071881
"As of December 31, 2025, the E.ON Group held interest rate derivatives with a nominal value of € 3,123 million (2024: €3, 872 million).",neutral,0.025005972,0.033895727,0.94109833
"A sensitivity analysis was performed on the Group’s floating-rate borrowings and planned financing, including interest rate risk hedges.",neutral,0.063888505,0.015825044,0.9202865
This measure is used for internal risk controlling and reflects the economic position of the E.ON Group.,neutral,0.10857667,0.009284433,0.8821389
A one- percentage-point upward or downward change in interest rates (across all currencies) would raise or lower interest charges by ±€30 million (2024: ±€ 23 million) in the subsequent fiscal year.,positive,0.8818508,0.07182659,0.046322595
"Commodity Price Risk Management The E.ON portfolio of physical assets, long-term contracts and end-customer sales is exposed to substantial risks from fluctuations in commodity prices.",neutral,0.03742324,0.18534058,0.7772362
"The principal commodity prices to which E.ON is exposed relate, in particular, to electricity, gas, guarantees of origin, and emissions certificates.",neutral,0.026888745,0.021482386,0.9516288
The objective of commodity risk management is to transact through physical and financial contracts to optimize the value of the portfolio while reducing the potential negative deviation from target EBITDA and OCF.,positive,0.50506115,0.011194279,0.4837446
"In the normal course of business of the underlying energy production and retail sales activities, E.ON’s individual management units are exposed to uncertain commodity market prices, which impacts operating results.",negative,0.014909598,0.86974096,0.11534951
The external trading on commodity markets contributes to reducing open commodity positions driven by sales and is undertaken in strict accordance with approved commodity hedging strategies.,neutral,0.14902952,0.014477247,0.8364932
"A small number of proprietary trading transactions are entered into in separate trading books, which are subject to strict monitoring and limits based on risk metrics and governance.",neutral,0.022072226,0.03701443,0.9409134
The processes and operational management models within the trading system are monitored by the local market risk teams and centrally managed by the Risk Management department.,neutral,0.023083825,0.0303587,0.94655746
"The subsidiary, E.ON Energy Markets GmbH (EEM), acts as a central interface to the wholesale markets.",neutral,0.084850766,0.009282941,0.90586627
"The main function of EEM is to consolidate and optimize E.ON’s commodity positions, to reduce price risks from the distribution business and to diversify and reduce credit and margin risks.",positive,0.5493078,0.009473649,0.4412186
"As of December 31, 2025, the E.ON Group primarily held electricity and gas derivatives with a nominal value of €42,029 million (2024: €49,242 million).",neutral,0.026367305,0.022515241,0.9511175
"Electricity derivatives account for € 13,147 million (2024: € 15,398 million) of this amount and gas derivatives for € 28,608 million (2024: € 33,692 million).",neutral,0.033200733,0.016573355,0.95022595
A key foundation of the commodity risk management system is the Group-wide Commodity Risk Policy and the corresponding internal policies of the units.,neutral,0.05192038,0.014184691,0.9338949
"These specify the control principles for commodity risk management, minimum required standards and clear management and operational responsibilities.",neutral,0.033807732,0.02039937,0.9457929
Commodity exposures and risks are reported across the Group on a quarterly basis to the members of the Risk Committee.,neutral,0.018659657,0.03100255,0.9503378
"A hypothetical change in market prices at the reporting date of +10 percent or -10 percent would result in a theoretical increase in fair value and recognition in income in the amount of €637 million, or a decrease in fair value and recognition in expense in the amount of €638 million for the electricity derivatives (2024: recognition in income of €7 51 million or recognition in expense of €771 million).",neutral,0.1973402,0.23070708,0.5719527
A corresponding hypothetical change would result in a theoretical increase in fair value and recognition in income in the amount of €171 million or a decrease in fair value and recognition in expense in the amount of €172 million for gas derivatives (2024: recognition in income of €376 million or recognition in expense of €376 million ).,neutral,0.23188712,0.22909029,0.53902256
"For electricity derivatives subject to hedge accounting a hypothetical change in market prices of +10 percent or -10 percent would result in a theoretical increase in fair value and recognition in income in the amount of €2 million (2024: €8 million) through OCI , or a decrease in fair value and recognition in expense in the amount of € 2 million (2024: €7 million) through OCI .",neutral,0.35590446,0.24492872,0.39916685
"For gas derivatives subject to hedge accounting a hypothetical change in market prices of +10 percent or -10 percent would result in a theoretical increase in fair value and recognition in income in the amount of € 6 million (2024: €5 million) through OCI , or a decrease in fair value and recognition in expense in the amount of € 6 million (2024: €5 million) through OCI.",neutral,0.3525145,0.23028585,0.41719958
"Consolidated Financial Statements → Notes 241 E.ON Integrated Annual Report 2025 Credit Risk Management In order to minimize credit risk arising from operating activities and from the use of financial instruments, the Company enters into transactions only with counterparties that satisfy the Company’s internally established minimum requirements.",neutral,0.0325488,0.02125028,0.94620097
Maximum credit risk is confined by credit limits based on internal and (where available) external credit ratings.,neutral,0.024750592,0.03058703,0.94466245
"The setting and monitoring of credit limits is subject to certain minimum requirements, which are based on Group-wide credit risk management guidelines.",neutral,0.029551405,0.023258781,0.94718975
Long- term operating contracts and asset management transactions are not comprehensively included in this process.,neutral,0.016380062,0.050195355,0.93342453
They are monitored separately at the level of the responsible units.,neutral,0.017566921,0.037282754,0.9451503
"In principle, each Group company is responsible for managing credit risk in its operating activities.",neutral,0.031170553,0.021026501,0.94780296
"Depending on the nature of the operating activities and the level of credit risk, additional credit risk monitoring and controls are performed both by the units and by Corporate Headquarters.",neutral,0.023893839,0.024135888,0.9519703
"Regular reports on credit limits, including their utilization, are submitted to the Risk Committee.",neutral,0.0245188,0.027384399,0.9480968
"Intensive, standardized monitoring of quantitative and qualitative early-warning indicators, as well as close monitoring of the credit quality of counterparties, enable E.ON to act early in order to minimize risk.",neutral,0.27605817,0.008602422,0.7153394
"To the extent possible, collateral is negotiated with counterparties for the purpose of reducing credit risk.",neutral,0.09151355,0.011557945,0.8969285
"Accepted as collateral are primarily guarantees issued by the respective parent companies, letters of comfort or evidence of profit and loss transfer agreements in combination with letters of awareness.",neutral,0.03499543,0.015824402,0.94918025
"To a lesser extent, the Company also requires bank guarantees and deposits of cash and securities as collateral to reduce credit risk.",neutral,0.079071246,0.014536032,0.9063927
Risk management collateral in the forms mentioned above totaling €6.0 billion (2024: € 4.7 billion) was used for setting limits.,neutral,0.024633463,0.031610712,0.94375587
"The continued, comparatively stable price level in the wholesale markets throughout 2025 has meant that the collateral amounts to be accounted for and considered have been relatively stable.",positive,0.9074571,0.018438501,0.07410437
Derivative transactions are generally executed on the basis of standard agreements that allow for the netting of all open transactions with individual counterparties.,neutral,0.025001362,0.020987496,0.9540112
"To further reduce credit risk, bilateral margining agreements are entered into with selected banks.",positive,0.934122,0.013765409,0.05211267
"Limits, which are regularly monitored, are imposed on the credit and liquidity risk resulting from bilateral margining agreements and exchange clearing.",neutral,0.02455147,0.11558405,0.8598645
"The systematic management of liquidity risk remains an important component of risk management at E.ON, particularly against the backdrop of the continued possibility of energy price volatility.",neutral,0.16756134,0.009907895,0.82253075
"There is no credit risk with respect to the exchange-traded forward and option contracts with an aggregate nominal value of €19, 017 million (2024: € 22,764 million).",neutral,0.04450435,0.017845007,0.9376506
"For the remaining financial instruments, the maximum risk of default is equal to their nominal amounts.",neutral,0.028095637,0.029344872,0.9425595
"At E.ON, liquid funds are normally invested at banks with good credit ratings, in money market funds with first-class ratings or in short-term securities (for example, commercial paper) of issuers with strong credit ratings.",neutral,0.035932776,0.018683812,0.94538337
Bonds of public and private issuers are also selected for investment.,neutral,0.065249905,0.009797585,0.9249525
Group companies that for legal reasons are not included in the cash pool invest money at leading local banks.,neutral,0.023436872,0.025048215,0.95151496
Standardized credit assessment and limit-setting is complemented by daily monitoring of CDS levels at the banks and at other significant counterparties.,neutral,0.067630656,0.01164418,0.92072517
"Asset Management For the purpose of financing long-term payment obligations, including those relating to asset retirement obligations (see Note 25 →) and cash investments, financial investments totaling €1.",neutral,0.04591563,0.014228597,0.9398558
"6 billion (2024: € 2.1 billion) were held predominantly by German E.ON Group companies as of December 31, 2025.",neutral,0.022944827,0.026483236,0.9505719
"These financial assets are invested on the basis of an accumulation strategy (total-return approach), with investments broadly diversified across the various asset classes, for example the money market, bond and equity asset classes, as well as alternative asset classes like real estate.",neutral,0.058595046,0.010740503,0.9306644
The majority of the assets are held in investment funds managed by external fund managers.,neutral,0.021829287,0.026406407,0.95176435
"Corporate Asset Management at E.ON SE, which is part of the Company’s Finance Department, is responsible for continuous monitoring of overall risks and those concerning individual fund managers.",neutral,0.033321228,0.018540459,0.9481383
The three-month VaR with a 98 percent confidence interval for these financial assets was € 12 million (2024: € 29 million).,neutral,0.09142054,0.042740528,0.86583894
"The decline in the VaR compared to the previous year is due to the reduction of assets.Consolidated Financial Statements → Notes 242 E.ON Integrated Annual Report 2025 32 Leasing E.ON as Lessee E.ON operates as a lessee especially in the areas of networks and network facilities, land and buildings, and vehicle fleets.",neutral,0.10212779,0.10863749,0.78923476
Leases are recognized in accordance with the right-of-use model as set out in IFRS 16.,neutral,0.040741947,0.014788332,0.9444697
The tables in Note 14 → present the development of the right-of-use assets by asset class.,neutral,0.018702865,0.03560377,0.9456933
"The net carrying amount of the rights-of-use assets at the balance sheet date of December 31, 2025, in the amount of € 2,807 million (2024: € 2,943 million) decreased year-on-year by €136 million (2024: increased by €233 million).",negative,0.01297776,0.96658593,0.020436257
The decrease is primarily attributable to the deconsolidation of the NEW Group.,negative,0.105646454,0.6118688,0.28248477
Depreciation of right-of-use assets in the amount of € 469 million (2024: € 445 million) showed a slight increase compared with the prior year.,positive,0.9400814,0.043363526,0.016554996
"To ensure operational flexibility, extension and termination options are included particularly in real estate leases.",neutral,0.07522677,0.01918748,0.9055857
"In determining the lease term, all facts and circumstances that influence the exercise of an extension option or the non-exercise of a termination option are considered.",neutral,0.022481255,0.04210579,0.935413
